1	2023-03-12T03:22:03.059513401+0000	00:1b:17:00:0a:30	ff:ff:ff:ff:ff:ff	1	136.160.215.1	00:1b:17:00:0a:30	136.160.215.1	ff:ff:ff:ff:ff:ff
2	2023-03-12T03:22:38.192015486+0000	00:1b:17:00:0a:30	ff:ff:ff:ff:ff:ff	1	136.160.215.1	00:1b:17:00:0a:30	136.160.215.199	ff:ff:ff:ff:ff:ff
3	2023-03-12T03:22:44.903581555+0000	00:50:56:86:cb:fc	ff:ff:ff:ff:ff:ff	1	136.160.215.15	00:50:56:86:cb:fc	136.160.215.194	00:00:00:00:00:00
4	2023-03-12T03:22:44.904123642+0000	00:50:56:86:02:65	00:50:56:86:cb:fc	2	136.160.215.194	00:50:56:86:02:65	136.160.215.15	00:50:56:86:cb:fc
5	2023-03-12T03:22:49.943023192+0000	00:50:56:86:02:65	00:50:56:86:cb:fc	1	136.160.215.194	00:50:56:86:02:65	136.160.215.15	00:00:00:00:00:00
6	2023-03-12T03:22:49.943043799+0000	00:50:56:86:cb:fc	00:50:56:86:02:65	2	136.160.215.15	00:50:56:86:cb:fc	136.160.215.194	00:50:56:86:02:65
7	2023-03-12T03:23:03.059262685+0000	00:1b:17:00:0a:30	ff:ff:ff:ff:ff:ff	1	136.160.215.1	00:1b:17:00:0a:30	136.160.215.1	ff:ff:ff:ff:ff:ff
8	2023-03-12T03:23:06.191965551+0000	00:1b:17:00:0a:30	ff:ff:ff:ff:ff:ff	1	136.160.215.1	00:1b:17:00:0a:30	136.160.215.183	ff:ff:ff:ff:ff:ff
